"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024089","1962-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","1.4","0","1.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","6","","","","19620515","+,,0","19620531","+,,0","19620531","+,,0","8","","19620521",",,0","19620509",",,0","0.0",",0,15,+","0",",,0,31,+","0",",,0,31,+","26.4",",,0,21,","28.3",",0,09,","4459.5","0","","","","","","","183.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.5",",,,0","","","","","","","0",",,,0","12.47",",0","19.71",",,,0","5.22",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","23.6","0","22.2",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","2",",0","2","","","","19620607",",,0","19620630","+,,0","19620607",",,0","14","","19620607",",,0","19620627",",,0","1.7",",0,07,","0",",,0,30,+","0",",T,0,07,","11.2",",,0,07,","33.9",",0,27,","4540.0","0","","","","","","","80.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.5",",,,0","","","","","","","0",",T,,0","16.39",",0","23.99",",,,0","8.79",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","82.2","0","58.6",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","","","19620715",",,0","19620731","+,,0","19620731","+,,0","15","","19620731",",,0","19620706",",,0","6.7",",0,15,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,31,","34.4",",0,06,","11.9","0","","","","","","","11.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5",",,,0","","","","","","","0",",,,0","19.84",",0","27.81",",,,0","11.87",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","161.2","0","79.0",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","2","","","","19620828",",,0","19620831","+,,0","19620831","+,,0","8","","19620829",",,0","19620814",",,0","2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","1.8",",,0,29,","33.9",",0,14,","44.2","0","","","","","","","32.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5",",,,0","","","","","","","0",",,,0","19.84",",0","28.68",",,,0","11.00",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","162.6","0","1.4",",0","4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","1","","","","19620909","+,,0","19620930","+,,0","19620908",",,0","2","","19620921",",,0","19620915","+,,0","-1.7",",0,09,+","0",",,0,30,+","5",",,0,08,","27.7",",,0,21,","28.9",",0,15,+","155.6","0","","","","","","","111.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1",",,,0","","","","","","","5",",,,0","14.67",",0","23.41",",,,0","5.93",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","162.6","0","0.0",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","9",",0","0",",0","3","","","","19621025",",,0","19621031","+,,0","19621031","+,,0","1","","19621006",",,0","19621004",",,0","-3.9",",0,25,","0",",,0,31,+","0",",,0,31,+","48.3",",,0,06,","26.7",",0,04,","391.5","0","","","","","","","235.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3",",,,0","","","","","","","0",",,,0","10.72",",0","18.16",",,,0","3.28",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","162.6","0","0.0",",0","6",",0","1",",0","0",",0","1",",0","1",",0","0",",0","22",",0","1",",0","0",",0","0",",0","2","","","","19621123",",,0","19621111",",,0","19621110",",,0","","","19621110",",,0","19621105","+,,0","-7.8",",0,23,","25",",,0,11,","76",",,0,10,","6.1",",,0,10,","18.3",",0,05,+","810.7","0","","","","","","","419.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7",",,,0","","","","","","","114",",,,0","4.36",",0","10.46",",,,0","-1.74",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1962-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","162.6","0","0.0",",0","5",",0","0",",0","0",",0","6",",0","1",",0","3",",0","27",",0","5",",0","0",",0","0",",0","3","","","","19621225","+,,0","19621224",",,0","19621222",",,0","","","19621222",",,0","19621216",",,0","-25.0",",0,25,+","51",",,0,24,","25",",,0,22,","2.3",",,0,22,","14.4",",0,16,","1407.3","0","","","","","","","596.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.9",",,,0","","","","","","","81",",,,0","-0.91",",0","5.13",",,,0","-6.95",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","1",",0","0",",0","23",",0","4",",0","15",",0","30",",0","18",",0","0",",0","0",",0","4","","","","19630111",",,0","19630112","+,,0","19630109",",,0","","","19630104",",,0","19630131",",,0","-32.8",",0,11,","76",",,0,12,+","61",",,0,09,","2.5",",,0,04,","10.6",",0,31,","2291.7","0","","","","","","","884.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0",",,,0","","","","","","","272",",,,0","-10.20",",0","-3.56",",,,0","-16.83",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","4",",0","1",",0","2",",0","26",",0","2",",0","0",",0","0",",0","3","","","","19630211",",,0","19630227",",,0","19630227",",,0","","","19630227",",,0","19630206",",,0","-20.6",",0,11,","51",",,0,27,","51",",,0,27,","5.1",",,0,27,","17.2",",0,06,","2799.6","0","","","","","","","507.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6",",,,0","","","","","","","143",",,,0","0.19",",0","7.22",",,,0","-6.83",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","6",",0","1",",0","0",",0","5",",0","2",",0","0",",0","26",",0","6",",0","0",",0","0",",0","","","","","19630313",",,0","19630316",",,0","19630316",",,0","","","19630316",",,0","19630331",",,0","-16.1",",0,13,","51",",,0,16,","69",",,0,16,","2.8",",,0,16,","19.4",",0,31,","3320.6","0","","","","","","","521.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.9",",,,0","","","","","","","127",",,,0","1.53",",0","7.89",",,,0","-4.84",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","7",",0","0",",0","4",",0","5",",0","0",",0","22",",0","0",",0","3",",0","0",",0","2","","","","19630422",",,0","19630422",",,0","19630421",",,0","1","","19630427",",,0","19630414",",,0","-5.6",",0,22,","76",",,0,22,","69",",,0,21,","13.7",",,0,27,","23.9",",0,14,","3698.4","0","","","","","","","377.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9",",,,0","","","","","","","257",",,,0","5.74",",0","12.66",",,,0","-1.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.8","0","0.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","1","","","","19630513",",,0","19630531","+,,0","19630531","+,,0","5","","19630529",",,0","19630507",",,0","-0.6",",0,13,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,29,","28.3",",0,07,","3869.0","0","","","","","","","170.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3",",,,0","","","","","","","0",",,,0","12.86",",0","20.70",",,,0","5.02",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","30.8","0","30.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","2",",0","2","","","","19630601",",,0","19630630","+,,0","19630630","+,,0","5","","19630602",",,0","19630627",",,0","6.1",",0,01,","0",",,0,30,+","0",",,0,30,+","10.7",",,0,02,","35.0",",0,27,","3901.2","0","","","","","","","32.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.9",",,,0","","","","","","","0",",,,0","18.26",",0","26.44",",,,0","10.08",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","153.4","0","122.6",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","","","19630728",",,0","19630731","+,,0","19630731","+,,0","10","","19630726",",,0","19630725",",,0","8.9",",0,28,","0",",,0,31,+","0",",,0,31,+","17.3",",,0,26,","35.6",",0,25,","1.9","0","","","","","","","1.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5",",,,0","","","","","","","0",",,,0","22.23",",0","31.24",",,,0","13.21",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","252.1","0","98.7",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","","","","","19630830",",,0","19630831","+,,0","19630831","+,,0","10","","19630820","+,,0","19630815","+,,0","8.9",",0,30,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,20,+","32.8",",0,15,+","6.9","0","","","","","","","5.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9",",,,0","","","","","","","0",",,,0","21.35",",0","29.31",",,,0","13.40",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-09","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","271.2","0","19.1",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","1","","","","19630915",",,0","19630930","+,,0","19630930","+,,0","4","","19630921",",,0","19630906",",,0","5.0",",0,15,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,21,","31.1",",0,06,","41.2","0","","","","","","","34.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4",",,,0","","","","","","","0",",,,0","17.83",",0","26.23",",,,0","9.43",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-10","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","275.4","0","4.2",",0","4",",0","1",",0","0",",0","1",",0","1",",0","0",",0","5",",0","0",",0","16",",0","0",",0","1","","","","19631028",",,0","19631031",",,0","19631030",",,0","2","","19631030",",,0","19631004",",,0","-9.4",",0,28,","25",",,0,31,","36",",,0,30,","7.6",",,0,30,","28.9",",0,04,","224.6","0","","","","","","","183.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.5",",,,0","","","","","","","36",",,,0","12.55",",0","20.33",",,,0","4.77",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-11","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","275.4","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","0",",0","0",",0","2","","","","19631121",",,0","19631122","+,,0","19631124",",,0","","","19631124","+,,0","19631114",",,0","-11.7",",0,21,","0",",T,0,22,+","18",",,0,24,","2.8",",,0,24,+","17.8",",0,14,","670.1","0","","","","","","","445.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9",",,,0","","","","","","","31",",,,0","3.48",",0","9.89",",,,0","-2.93",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1963-12","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","275.4","0","0.0",",0","6",",0","1",",0","0",",0","12",",0","3",",0","5",",0","29",",0","9",",0","0",",0","0",",0","4","","","","19631211",",,0","19631211","+,,0","19631209",",,0","","","19631209",",,0","19631205",",,0","-25.6",",0,11,","51",",,0,11,+","46",",,0,09,","3.0",",,0,09,","11.1",",0,05,","1361.0","0","","","","","","","690.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.9",",,,0","","","","","","","130",",,,0","-3.95",",0","1.74",",,,0","-9.64",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-01","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","16","1,0","5",",0","4",",0","31",",0","15",",0","0",",0","0",",0","4","","","","19640112",",,0","19640105",",1,0","19640105",",,0","","","19640105",",,0","19640101",",,0","-21.1",",0,12,","178","1,,0,05,","112",",,0,05,","5.6",",,0,05,","8.9",",0,01,","2086.0","0","","","","","","","725.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.2",",,,0","","","","","","","335",",,,0","-5.05",",0","0.14",",,,0","-10.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-02","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","1",",0","0",",0","18",",0","5",",0","5",",0","29",",0","18",",0","0",",0","0",",0","4","","","","19640226","+,,0","19640202",",,0","19640201",",,0","","","19640201",",,0","19640210",",,0","-18.9",",0,26,+","152",",,0,02,","124",",,0,01,","8.4",",,0,01,","7.2",",0,10,","2792.2","0","","","","","","","706.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.5",",,,0","","","","","","","321",",,,0","-6.02",",0","-0.70",",,,0","-11.34",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-03","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","17",",0","4",",0","2",",0","30",",0","14",",0","0",",0","0",",0","3","","","","19640324",",,0","19640303",",,0","19640302",",,0","","","19640302",",,0","19640331",",,0","-20.0",",0,24,","127",",,0,03,","117",",,0,02,","6.4",",,0,02,","18.3",",0,31,","3479.4","0","","","","","","","687.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8",",,,0","","","","","","","327",",,,0","-3.84",",0","1.99",",,,0","-9.66",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-04","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","0.0","0","0.0",",0","12",",0","4",",0","1",",0","11",",0","6",",0","0",",0","20",",0","3",",0","3",",0","0",",0","6","","","","19640404",",,0","19640404","+,,0","19640402",",,0","1","","19640402",",,0","19640416",",,0","-11.1",",0,04,","279",",,0,04,+","333",",,0,02,","39.9",",,0,02,","21.7",",0,16,","3901.1","0","","","","","","","421.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5",",,,0","","","","","","","579",",,,0","4.28",",0","10.43",",,,0","-1.87",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-05","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","8.1","0","8.1",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","3","","","","19640503",",,0","19640531","+,,0","19640511","+,,0","5","","19640529",",,0","19640520",",,0","-1.1",",0,03,","0",",,0,31,+","0",",T,0,11,+","25.9",",,0,29,","31.7",",0,20,","4097.1","0","","","","","","","196.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1",",,,0","","","","","","","0",",T,,0","12.27",",0","19.77",",,,0","4.77",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-06","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","32.6","0","24.5",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","2",",0","2","","","","19640602",",,0","19640630","+,,0","19640630","+,,0","8","","19640622",",,0","19640627","+,,0","2.2",",0,02,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,22,","32.8",",0,27,+","4187.0","0","","","","","","","89.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.2",",,,0","","","","","","","0",",,,0","16.15",",0","23.63",",,,0","8.67",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-07","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","188.4","0","155.8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","19640712","+,,0","19640731","+,,0","19640731","+,,0","9","","19640713",",,0","19640730","+,,0","10.6",",0,12,+","0",",,0,31,+","0",",,0,31,+","13.5",",,0,13,","35.0",",0,30,+","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7",",,,0","","","","","","","0",",,,0","23.36",",0","32.22",",,,0","14.50",",,,0","","","","","","","","","","","","","","","","","",""
"USW00024089","1964-08","42.89778","-106.47361","1621.1","CASPER NATRONA CO AIRPORT, WY US","","","","","","","","","","","263.0","0","74.6",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","","","","","19640830","+,,0","19640831","+,,0","19640827",",,0","2","","19640828",",,0","19640804",",,0","2.2",",0,30,+","0",",,0,31,+","0",",T,0,27,","5.8",",,0,28,","34.4",",0,04,","56.9","0","","","","","","","56.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9",",,,0","","","","","","","0",",T,,0","18.90",",0","27.33",",,,0","10.48",",,,0","","","","","","","","","","","","","","","","","",""
